Datetime,Lon,Lat,Type
2015-01-22 08:26:00,-75.076844,40.023267,Family Abuse
2006-11-08 01:29:00,-75.160274,39.957828,Prostitution
2010-06-17 21:43:00,-74.981784,40.082317,Liquor Law Violations
2014-10-18 22:02:00,-75.157943,40.050396,Prostitution
2011-06-01 13:49:00,-75.171925,39.933502,Homicide
2015-10-22 10:28:00,-75.123379,39.987973,Prostitution
2014-07-12 02:24:00,-75.162158,39.949073,Prostitution
2009-06-30 22:26:00,-74.990353,40.080474,Liquor Law Violations
2008-06-10 22:02:00,-75.158367,39.959078,Prostitution
2014-08-16 05:42:00,-75.15449,39.9878,Public Drunkenness
2014-07-22 11:28:00,-75.108725,39.999074,Prostitution
2007-06-30 23:03:00,-75.061929,40.055776,Liquor Law Violations
2009-03-26 11:48:00,-75.219966,40.049148,Liquor Law Violations
2009-11-17 23:19:00,-75.222889,39.968414,Prostitution
2014-08-13 23:00:00,-75.202636,39.965124,Prostitution
2013-06-04 03:24:00,-75.156763,39.922672,Liquor Law Violations
2010-10-02 14:06:00,-75.108069,40.020443,Homicide
2011-02-23 20:09:00,-75.079937,40.016381,Liquor Law Violations
2014-10-15 21:01:00,-75.160636,39.948699,Prostitution
2010-02-07 17:42:00,-75.124134,39.985217,Public Drunkenness
2006-10-03 01:45:00,-75.150865,39.993485,Prostitution
2013-03-27 00:28:00,-75.138989,39.960277,Liquor Law Violations
2007-06-14 23:06:00,-75.073293,40.012598,Prostitution
2009-02-04 21:39:00,-75.125492,39.989889,Prostitution
2014-10-06 23:46:00,-75.169222,39.995891,Family Abuse
2010-09-25 20:16:00,-75.223324,39.968295,Prostitution
2014-10-13 12:17:00,-75.105046,40.000506,Prostitution
2010-08-14 03:31:00,-75.167356,39.950519,Public Drunkenness
2012-11-24 23:20:00,-75.099301,39.995911,Liquor Law Violations
2010-12-12 05:09:00,-75.122219,39.992877,Prostitution
2011-03-12 20:36:00,-75.202652,39.965135,Prostitution
2008-05-28 21:29:00,-75.028987,40.048701,Liquor Law Violations
2008-02-15 04:58:00,-75.156682,39.984113,Liquor Law Violations
2010-12-22 08:13:00,-75.153829,40.052225,Family Abuse
2007-05-15 22:15:00,-75.209688,39.966883,Prostitution
2012-09-11 20:13:00,-75.168078,39.906642,Liquor Law Violations
2016-10-21 22:26:00,-75.223143,39.969712,Prostitution
2006-04-07 02:25:00,-75.231091,39.951632,Family Abuse
2015-05-07 10:23:00,-75.128524,39.988128,Prostitution
2008-08-16 23:21:00,-75.238913,39.913366,Public Drunkenness
2008-07-09 05:22:00,-75.178011,39.924078,Public Drunkenness
2008-05-28 23:16:00,-75.223143,39.969712,Prostitution
2015-02-13 21:54:00,-75.147073,40.022875,Prostitution
2012-04-16 11:55:00,-75.11801,39.994007,Prostitution
2010-12-09 01:41:00,-75.128524,39.988128,Prostitution
2014-01-25 18:36:00,-75.164254,39.950872,Public Drunkenness
2010-09-17 01:44:00,-75.149859,40.018541,Family Abuse
2008-06-10 00:10:00,-75.161091,39.94649,Public Drunkenness
2015-05-09 21:16:00,-75.001175,40.057294,Family Abuse
2009-05-30 03:46:00,-75.137216,39.960244,Public Drunkenness
2008-04-26 16:27:00,-75.218377,40.022199,Public Drunkenness
2008-03-21 23:01:00,-75.026756,40.050789,Liquor Law Violations
2016-09-14 12:59:00,-75.153703,39.935619,Prostitution
2009-03-28 20:13:00,-75.147269,40.014986,Prostitution
2015-05-07 11:51:00,-75.128524,39.988128,Prostitution
2009-10-23 23:05:00,-75.162174,39.949084,Prostitution
2010-11-18 21:37:00,-75.165496,39.933851,Liquor Law Violations
2011-07-25 12:53:00,-75.171538,39.953389,Public Drunkenness
2010-11-27 00:23:00,-75.129642,39.987608,Prostitution
2006-04-28 11:28:00,-75.22487,39.960015,Family Abuse
2012-04-20 10:07:00,-75.094408,40.00377,Prostitution
2011-09-11 19:37:00,-75.227735,39.979372,Homicide
2013-08-24 22:57:00,-75.160675,39.98147,Liquor Law Violations
2011-04-05 22:22:00,-75.248878,39.967716,Prostitution
2016-10-04 12:43:00,-75.157413,39.927428,Prostitution
2008-05-21 19:08:00,-75.083676,40.016863,Liquor Law Violations
2006-12-26 20:37:00,-75.087588,40.01259,Liquor Law Violations
2009-04-17 22:49:00,-75.080202,40.014873,Liquor Law Violations
2010-08-07 03:00:00,-75.168826,39.951441,Public Drunkenness
2007-04-02 20:17:00,-75.212767,40.025358,Public Drunkenness
2013-04-09 18:46:00,-75.128931,39.992316,Homicide
2008-05-03 11:35:00,-75.099166,39.990146,Homicide
2010-08-06 11:44:00,-75.127384,39.988844,Prostitution
2016-03-06 16:59:00,-75.159885,39.992488,Homicide
2013-02-05 22:08:00,-75.106469,40.000267,Prostitution
2015-12-16 21:18:00,-75.128524,39.988128,Prostitution
2011-02-02 08:48:00,-75.149136,39.994001,Homicide
2013-08-15 22:59:00,-75.106447,40.000383,Prostitution
2009-05-27 23:30:00,-75.148417,40.012024,Prostitution
2014-04-11 20:57:00,-75.166569,39.907108,Liquor Law Violations
2011-03-04 22:58:00,-75.111001,39.997854,Prostitution
2010-09-19 00:43:00,-75.156027,40.041237,Liquor Law Violations
2016-08-30 15:08:00,-75.127384,39.988844,Prostitution
2009-02-10 23:03:00,-75.147285,40.014117,Prostitution
2006-10-05 00:40:00,-75.125492,39.989889,Prostitution
2015-06-16 22:58:00,-75.215967,39.970632,Prostitution
2010-07-15 01:41:00,-75.156544,39.952622,Public Drunkenness
2015-01-18 03:07:00,-75.157902,40.049129,Prostitution
2007-10-10 23:04:00,-75.152336,39.942024,Public Drunkenness
2016-07-12 23:53:00,-75.065021,40.014732,Prostitution
2008-08-07 14:08:00,-75.101758,40.002815,Prostitution
2010-06-04 20:13:00,-75.029954,40.040802,Liquor Law Violations
2011-01-19 12:48:00,-75.028784,40.080285,Prostitution
2015-04-21 18:40:00,-75.158137,39.952729,Public Drunkenness
2013-04-21 20:55:00,-75.168078,39.906642,Liquor Law Violations
2006-10-16 02:01:00,-75.153289,39.960185,Public Drunkenness
2008-05-04 00:07:00,-75.182102,39.976189,Homicide
2008-04-13 05:18:00,-75.141725,39.973728,Homicide
2011-06-07 22:32:00,-75.173559,39.952028,Public Drunkenness
2013-11-05 20:33:00,-75.112411,40.000215,Homicide
2014-12-27 22:21:00,-75.249598,39.885718,Prostitution
2012-02-15 23:02:00,-75.245832,39.967282,Prostitution
2008-03-31 20:03:00,-75.075817,39.996177,Public Drunkenness
2012-04-25 23:00:00,-75.147303,40.011954,Prostitution
2008-04-05 22:52:00,-75.161091,39.94649,Prostitution
2015-05-29 19:30:00,-75.083676,40.016863,Liquor Law Violations
2006-10-10 01:04:00,-75.185001,39.990615,Prostitution
2010-01-01 02:37:00,-75.150208,39.959109,Public Drunkenness
2012-01-17 23:03:00,-75.101758,40.002815,Prostitution
2012-02-01 23:17:00,-75.147276,40.011877,Prostitution
2015-12-17 11:10:00,-75.126459,39.987784,Prostitution
2016-04-08 16:47:00,-75.15972,39.952909,Public Drunkenness
2015-05-04 18:21:00,-75.161442,39.95211,Public Drunkenness
2007-10-16 21:43:00,-75.222889,39.968414,Prostitution
2013-02-07 09:33:00,-75.163275,39.954398,Public Drunkenness
2009-07-16 20:54:00,-75.088753,40.010998,Liquor Law Violations
2007-12-04 22:10:00,-75.119942,39.994129,Prostitution
2007-05-29 23:20:00,-75.122562,39.99148,Prostitution
2010-03-09 18:31:00,-75.173144,39.977711,Homicide
2013-09-06 00:14:00,-75.152885,40.039333,Liquor Law Violations
2014-03-11 21:27:00,-75.174562,39.924965,Liquor Law Violations
2011-07-05 02:46:00,-75.153585,39.951136,Public Drunkenness
2008-12-30 11:48:00,-75.131925,39.986359,Prostitution
2011-03-31 21:48:00,-75.09966,40.002686,Prostitution
2007-08-03 22:50:00,-75.217528,40.022696,Liquor Law Violations
2008-01-15 22:29:00,-75.18508,39.989965,Prostitution
2006-09-12 12:38:00,-75.203233,39.963756,Gambling
2014-08-31 22:32:00,-75.23095,39.93275,Homicide
2014-06-09 14:45:00,-75.122716,39.995073,Family Abuse
2006-05-26 21:08:00,-75.168078,39.906642,Liquor Law Violations
2008-08-22 17:00:00,-75.038319,40.035265,Liquor Law Violations
2010-05-14 22:25:00,-75.140046,40.014096,Homicide
2013-09-03 22:11:00,-75.127226,39.989469,Prostitution
2011-08-02 22:52:00,-75.120345,39.992646,Prostitution
2006-05-17 15:58:00,-75.146225,40.014705,Prostitution
2009-06-24 22:27:00,-75.150516,40.012396,Prostitution
2012-10-26 23:09:00,-75.223324,39.968295,Prostitution
2006-10-20 00:47:00,-75.162156,39.949052,Prostitution
2013-04-26 21:47:00,-75.147379,40.010431,Prostitution
2010-07-22 13:40:00,-75.162977,39.977946,Gambling
2012-02-19 02:10:00,-75.147456,39.913652,Liquor Law Violations
2016-07-02 22:22:00,-75.14037,40.004724,Homicide
2011-07-31 02:37:00,-75.156963,39.98328,Liquor Law Violations
2011-05-15 08:48:00,-75.088081,40.03201,Family Abuse
2009-05-26 20:36:00,-75.168078,39.906642,Liquor Law Violations
2006-07-25 00:41:00,-75.202418,39.963138,Prostitution
2007-11-20 22:55:00,-75.159532,39.961208,Prostitution
2016-09-30 22:08:00,-75.223324,39.968295,Prostitution
2012-05-04 20:18:00,-75.062775,40.017429,Liquor Law Violations
2012-03-17 06:35:00,-75.21354,39.955794,Homicide
2012-12-05 23:08:00,-75.086381,40.013919,Prostitution
2015-01-18 04:02:00,-75.147239,40.016659,Prostitution
2011-08-02 11:27:00,-75.13839,39.991823,Public Drunkenness
2007-11-21 01:42:00,-75.161385,39.952127,Prostitution
2016-04-26 11:34:00,-75.108732,39.998969,Prostitution
2011-09-10 00:20:00,-75.224038,39.981477,Liquor Law Violations
2007-07-21 22:51:00,-75.148878,40.002742,Prostitution
2015-02-05 13:53:00,-75.109952,40.039156,Family Abuse
2006-09-22 21:19:00,-74.995352,40.077135,Liquor Law Violations
2006-06-29 20:15:00,-75.17054,39.950958,Public Drunkenness
2011-02-17 21:15:00,-75.111001,39.997854,Prostitution
2011-09-14 06:11:00,-75.162979,39.945271,Public Drunkenness
2009-07-18 22:21:00,-75.085552,40.017457,Liquor Law Violations
2007-09-07 23:12:00,-75.222786,40.02484,Public Drunkenness
2008-06-05 22:56:00,-75.106447,40.000383,Prostitution
2016-06-19 18:48:00,-75.242433,39.968513,Family Abuse
2008-01-03 21:56:00,-75.055661,40.019579,Prostitution
2010-05-06 22:00:00,-75.125492,39.989889,Prostitution
2006-11-11 19:17:00,-75.211735,39.940778,Homicide
2015-11-15 00:53:00,-75.045825,40.03965,Liquor Law Violations
2016-04-26 10:54:00,-75.108155,39.999301,Prostitution
2014-05-16 21:15:00,-75.115802,39.995131,Prostitution
2007-07-14 18:52:00,-75.083649,40.016743,Liquor Law Violations
2012-07-21 18:11:00,-75.168078,39.906642,Liquor Law Violations
2008-05-23 20:12:00,-74.991163,40.070405,Liquor Law Violations
2013-07-01 14:41:00,-75.139661,39.99044,Public Drunkenness
2011-10-27 18:34:00,-75.130491,40.000388,Homicide
2010-06-03 20:21:00,-75.050003,40.022511,Liquor Law Violations
2016-10-08 02:52:00,-75.147195,40.019958,Prostitution
2013-04-06 22:44:00,-75.235596,39.92665,Liquor Law Violations
2007-08-29 10:28:00,-75.144664,40.04239,Homicide
2011-11-23 22:50:00,-75.21027,39.917969,Prostitution
2009-03-17 21:42:00,-75.243379,39.919152,Prostitution
2010-06-20 01:00:00,-75.14763,39.941392,Liquor Law Violations
2014-10-12 20:08:00,-75.162174,39.949084,Liquor Law Violations
2012-10-15 11:11:00,-75.157284,40.070571,Gambling
2015-01-29 04:19:00,-75.157101,40.050613,Prostitution
2011-04-03 02:47:00,-75.17791,39.936574,Homicide
2007-05-05 20:13:00,-75.106447,40.000383,Prostitution
2013-06-18 09:47:00,-75.132212,39.984795,Prostitution
2013-10-23 22:04:00,-75.223324,39.968295,Prostitution
2007-07-25 13:27:00,-75.05191,40.061363,Prostitution
2010-04-06 22:57:00,-75.101188,40.003265,Prostitution
2009-09-15 22:37:00,-75.155477,40.050476,Prostitution
2006-04-28 20:53:00,-75.121558,39.990346,Gambling
2014-10-05 20:03:00,-75.162085,40.046478,Homicide
2007-03-30 23:46:00,-75.080985,40.01536,Liquor Law Violations
2006-09-06 15:50:00,-75.236861,39.925857,Family Abuse
2008-07-07 13:44:00,-75.156656,40.014628,Public Drunkenness
2010-12-12 08:06:00,-75.224843,39.926064,Public Drunkenness
2015-08-01 14:12:00,-75.08554,40.014849,Liquor Law Violations
2009-11-22 00:34:00,-75.152852,40.039504,Liquor Law Violations
2013-10-12 03:34:00,-75.156467,39.985146,Public Drunkenness
2013-03-19 09:47:00,-75.127384,39.988844,Prostitution
2011-05-25 22:46:00,-75.081259,40.019479,Prostitution
2007-04-13 19:22:00,-75.038906,40.028247,Liquor Law Violations
2014-03-21 23:23:00,-75.144841,39.950064,Liquor Law Violations
2014-07-29 18:42:00,-75.128906,39.993331,Public Drunkenness
2009-07-08 09:22:00,-75.078044,40.012252,Homicide
2006-05-16 01:46:00,-75.090136,40.008792,Prostitution
2011-09-02 19:57:00,-75.053353,40.052682,Liquor Law Violations
2009-10-20 20:39:00,-75.139688,40.021811,Homicide
2013-07-02 09:37:00,-75.127384,39.988844,Prostitution
2010-08-07 19:15:00,-74.978924,40.094407,Family Abuse
2007-12-13 14:03:00,-75.083676,40.016863,Prostitution
2013-07-17 00:44:00,-75.162685,39.946709,Prostitution
2008-03-12 12:27:00,-75.086608,40.007383,Prostitution
2014-07-03 12:02:00,-75.131909,39.986348,Prostitution
2012-02-29 22:52:00,-75.203814,40.001356,Homicide
2009-03-30 12:21:00,-75.156058,40.051926,Gambling
2007-01-02 00:53:00,-75.111569,39.997413,Prostitution
2016-01-27 11:10:00,-75.103724,40.001854,Prostitution
2010-01-18 04:03:00,-75.18798,39.960532,Liquor Law Violations
2011-12-13 01:20:00,-75.162911,39.944903,Public Drunkenness
2010-05-26 12:47:00,-75.084351,40.018775,Liquor Law Violations
2008-02-14 22:49:00,-75.149297,39.993227,Prostitution
2007-05-25 21:31:00,-75.083455,40.065491,Liquor Law Violations
2010-05-01 16:36:00,-75.096225,40.048905,Liquor Law Violations
2009-11-01 17:48:00,-75.16417,39.98714,Homicide
2008-03-08 22:23:00,-75.112224,39.99522,Prostitution
2008-05-28 23:16:00,-75.222889,39.968414,Prostitution
2008-07-01 13:48:00,-75.220446,39.941038,Family Abuse
2006-04-18 21:11:00,-75.168078,39.906642,Liquor Law Violations
2012-07-18 11:03:00,-75.111001,39.997854,Prostitution
2009-07-22 20:21:00,-75.076844,40.023267,Liquor Law Violations
2009-09-18 20:48:00,-75.162884,39.988831,Gambling
2013-06-01 21:33:00,-75.127384,39.988844,Prostitution
2008-07-19 22:45:00,-75.108741,39.999085,Prostitution
2014-08-23 00:28:00,-75.161241,39.98222,Liquor Law Violations
2010-11-17 22:22:00,-75.111001,39.997854,Prostitution
2014-06-27 21:59:00,-75.129626,39.987597,Prostitution
2008-05-31 23:52:00,-75.083635,40.035357,Liquor Law Violations
2014-09-12 21:51:00,-75.068568,39.999754,Liquor Law Violations
2010-08-15 21:29:00,-75.224909,39.991401,Public Drunkenness
2016-09-05 01:18:00,-75.211545,39.969619,Homicide
2010-11-14 03:19:00,-75.222724,39.981184,Homicide
2006-05-12 00:10:00,-75.14494,40.013106,Prostitution
2016-03-09 22:50:00,-75.092735,40.009676,Prostitution
2015-06-12 22:50:00,-75.03603,40.118337,Liquor Law Violations
2009-01-29 01:05:00,-75.165594,39.967121,Public Drunkenness
2008-09-11 22:10:00,-75.210315,40.028492,Public Drunkenness
2012-05-31 22:16:00,-75.101188,40.003265,Prostitution
2009-08-29 18:55:00,-75.021021,40.043651,Liquor Law Violations
2013-07-03 16:57:00,-75.085525,40.01474,Liquor Law Violations
2011-08-04 22:17:00,-75.11337,39.996571,Prostitution
2009-01-17 22:18:00,-75.158525,39.921663,Prostitution
2006-12-01 01:36:00,-75.147269,40.014986,Prostitution
2010-07-07 22:26:00,-75.111001,39.997854,Prostitution
2012-11-30 01:07:00,-75.106432,40.032597,Liquor Law Violations
2013-06-17 20:33:00,-75.168078,39.906642,Liquor Law Violations
2008-03-05 12:02:00,-75.165066,39.953618,Public Drunkenness
2014-06-27 02:16:00,-75.151144,40.010172,Homicide
2011-05-09 12:43:00,-75.160915,39.950451,Public Drunkenness
2009-05-19 21:53:00,-75.11801,39.994007,Prostitution
2008-06-05 22:57:00,-75.101758,40.002815,Prostitution
2010-03-17 04:41:00,-75.2473,39.959854,Homicide
2012-05-17 23:36:00,-75.238758,39.922409,Prostitution
2008-11-08 23:04:00,-75.172793,40.049875,Homicide
2009-10-09 20:59:00,-75.083039,40.073004,Liquor Law Violations
2011-12-08 23:47:00,-75.15958,40.047251,Prostitution
2008-09-19 19:30:00,-75.141099,40.047319,Family Abuse
2006-04-07 22:20:00,-75.138325,39.962354,Liquor Law Violations
2009-01-03 21:39:00,-75.125492,39.989889,Prostitution
2016-10-04 20:18:00,-75.16463,40.045299,Gambling
2006-05-12 22:48:00,-75.103724,40.001854,Prostitution
2008-03-12 10:34:00,-75.168216,39.954014,Public Drunkenness
2007-10-24 22:02:00,-75.148713,39.941529,Public Drunkenness
2009-09-10 11:47:00,-75.101188,40.003265,Prostitution
2009-10-25 01:51:00,-75.143832,39.958556,Public Drunkenness
2015-01-09 01:38:00,-75.247068,39.88632,Prostitution
2016-05-17 11:11:00,-75.241302,39.95965,Public Drunkenness
2007-07-04 10:47:00,-75.113546,39.999641,Homicide
2010-04-24 13:45:00,-75.158695,39.957629,Prostitution
2006-05-05 01:16:00,-75.143426,40.012907,Prostitution
2009-10-30 23:33:00,-75.086381,40.013919,Liquor Law Violations
2007-11-13 22:25:00,-75.185055,39.990012,Prostitution
2010-09-21 23:24:00,-75.025593,40.042388,Prostitution
2014-05-30 11:56:00,-75.245035,39.962534,Public Drunkenness
2011-02-14 15:44:00,-75.083815,40.030576,Homicide
2010-01-05 22:52:00,-75.213948,39.970279,Prostitution
2008-04-15 22:44:00,-75.232174,39.942098,Homicide
2006-11-17 02:17:00,-75.160055,39.921852,Prostitution
2009-04-27 19:56:00,-75.168078,39.906642,Liquor Law Violations
2013-12-21 21:17:00,-75.128524,39.988128,Prostitution
2007-11-08 22:34:00,-75.122562,39.99148,Prostitution
2011-08-03 11:58:00,-75.11801,39.994007,Prostitution
2014-03-07 22:21:00,-75.143641,40.038877,Public Drunkenness
2008-02-13 22:51:00,-75.222889,39.968414,Prostitution
2006-06-24 00:54:00,-75.169022,39.928015,Prostitution
2009-01-21 22:22:00,-75.207359,39.964803,Prostitution
2010-01-21 22:18:00,-75.180894,39.986808,Prostitution
2014-07-26 00:55:00,-75.157324,39.955909,Public Drunkenness
2010-09-24 23:15:00,-75.158663,39.974848,Homicide
2015-07-25 00:01:00,-75.148874,39.958053,Public Drunkenness
2015-02-25 14:47:00,-75.115786,39.995225,Gambling
2013-06-14 22:33:00,-75.13945,39.958729,Liquor Law Violations
2013-12-03 21:33:00,-75.202704,39.965206,Prostitution
2009-09-15 12:47:00,-75.09413,40.007051,Prostitution
2010-06-29 10:17:00,-75.146282,40.006942,Prostitution
2008-04-16 01:06:00,-75.149878,40.015337,Prostitution
2006-02-04 01:25:00,-75.145855,39.94117,Public Drunkenness
2011-08-10 10:53:00,-75.115786,39.995225,Prostitution
2008-03-24 00:03:00,-75.082669,40.017952,Liquor Law Violations
2007-11-27 21:59:00,-75.240052,39.921496,Prostitution
2008-05-24 04:25:00,-75.176134,39.932701,Homicide
2007-07-20 23:16:00,-75.063373,40.015588,Liquor Law Violations
2015-04-26 14:14:00,-75.10405,39.999232,Family Abuse
2011-02-04 04:42:00,-75.174306,39.901496,Liquor Law Violations
2012-04-26 22:23:00,-75.131925,39.986359,Prostitution
2010-02-13 18:56:00,-75.223704,39.967223,Family Abuse
2009-10-31 02:33:00,-75.237525,39.991976,Public Drunkenness
2006-11-25 01:49:00,-75.160665,39.955994,Prostitution
2011-02-28 09:20:00,-75.166465,39.976887,Homicide
2009-08-05 14:00:00,-75.210315,40.028492,Public Drunkenness
2015-06-06 01:11:00,-75.226005,39.954601,Public Drunkenness
2008-08-19 15:01:00,-75.158752,39.920373,Prostitution
2007-02-22 01:58:00,-75.16079,39.947753,Liquor Law Violations
2013-09-05 08:11:00,-75.147276,40.011877,Prostitution
2006-06-15 09:33:00,-75.135701,40.032465,Family Abuse
2013-08-03 02:30:00,-75.202333,39.955615,Liquor Law Violations
2013-05-03 22:41:00,-75.125492,39.989889,Prostitution
2008-04-08 22:39:00,-75.24986,39.967872,Prostitution
2007-01-10 01:34:00,-75.147802,40.015009,Prostitution
2009-02-11 22:17:00,-75.160636,39.948699,Prostitution
2011-02-11 21:51:00,-75.148637,39.94042,Public Drunkenness
2008-04-27 17:50:00,-75.116767,39.988603,Homicide
2008-06-05 14:04:00,-75.202016,39.967529,Gambling
2008-09-24 11:21:00,-75.111001,39.997854,Prostitution
2008-07-30 22:58:00,-75.147379,40.010431,Prostitution
2011-09-23 22:24:00,-75.235569,39.924713,Public Drunkenness
2016-09-08 12:45:00,-75.041359,40.03656,Prostitution
2008-03-25 21:09:00,-75.090136,40.008792,Prostitution
2013-08-02 04:58:00,-75.087588,40.01259,Prostitution
2007-02-09 07:26:00,-75.239225,39.942921,Homicide
2009-11-25 11:22:00,-75.163258,39.954481,Public Drunkenness
2014-05-29 21:51:00,-75.147221,40.018246,Prostitution
2008-06-05 22:58:00,-75.107603,39.999606,Prostitution
2012-12-15 23:04:00,-75.096881,40.005517,Prostitution
2008-05-24 23:13:00,-75.122562,39.99148,Prostitution
2009-09-12 02:16:00,-75.158789,40.041708,Liquor Law Violations
2015-07-17 01:03:00,-75.247068,39.88632,Prostitution
2013-03-26 13:29:00,-75.147903,40.032357,Homicide
2012-09-21 21:41:00,-75.077521,40.022767,Liquor Law Violations
2006-01-06 20:54:00,-75.136264,39.968936,Liquor Law Violations
2011-11-11 20:19:00,-75.224902,39.960061,Public Drunkenness
2008-06-26 13:57:00,-75.14892,39.950563,Public Drunkenness
2009-06-21 01:04:00,-75.1339,40.021204,Homicide
2008-10-14 23:07:00,-75.096881,40.005517,Prostitution
2013-08-31 00:20:00,-75.162011,39.982288,Liquor Law Violations
2010-12-17 20:31:00,-75.162086,40.046425,Homicide
2014-11-07 08:11:00,-75.113286,39.996494,Family Abuse
2011-05-12 22:46:00,-75.091014,40.007405,Prostitution
2016-05-19 21:56:00,-75.111001,39.997854,Prostitution
2008-12-18 21:35:00,-75.147235,40.014044,Prostitution
2008-08-30 23:36:00,-75.156185,39.961619,Prostitution
2008-03-12 12:28:00,-75.125492,39.989889,Prostitution
2008-08-06 22:25:00,-75.152183,39.987449,Prostitution
2007-08-11 21:06:00,-75.168078,39.906642,Liquor Law Violations
2010-05-08 17:02:00,-75.157228,40.009128,Family Abuse
2014-03-05 23:12:00,-75.076398,40.042733,Homicide
2009-11-07 19:39:00,-74.988144,40.08511,Liquor Law Violations
2009-01-01 11:57:00,-75.244484,39.975458,Homicide
2014-02-07 09:39:00,-75.106469,40.000267,Prostitution
2015-03-28 22:43:00,-75.126459,39.987784,Prostitution
2014-09-12 07:02:00,-75.160287,39.92057,Prostitution
2012-02-03 20:41:00,-75.156682,39.984113,Public Drunkenness
2006-02-17 22:06:00,-75.149656,39.941644,Liquor Law Violations
2008-04-26 21:49:00,-75.031592,40.047916,Liquor Law Violations
2009-03-10 23:21:00,-75.20695,39.962516,Prostitution
2016-06-23 22:33:00,-75.120326,39.992726,Prostitution
2010-09-17 05:05:00,-75.160187,39.983684,Liquor Law Violations
2010-04-20 21:03:00,-75.060651,40.016997,Liquor Law Violations
2010-09-25 22:15:00,-75.168501,39.935948,Homicide
2006-01-10 22:04:00,-75.224442,39.936707,Family Abuse
2013-04-03 23:00:00,-75.103205,40.00205,Prostitution
2013-06-06 16:07:00,-75.168307,39.95301,Public Drunkenness
2012-06-28 10:14:00,-75.122562,39.99148,Prostitution
2010-11-20 01:34:00,-75.129661,39.987493,Prostitution
2014-10-02 11:33:00,-75.110633,39.999257,Prostitution
2013-01-30 22:59:00,-75.11337,39.996571,Prostitution
2006-06-06 01:49:00,-75.092045,40.008276,Prostitution
2008-07-15 21:34:00,-75.147506,39.994718,Prostitution
2008-05-28 20:05:00,-75.146471,39.941329,Public Drunkenness
2009-06-17 20:48:00,-75.168078,39.906642,Liquor Law Violations
2013-05-16 21:37:00,-75.051546,40.050521,Prostitution
2014-03-28 19:30:00,-74.987158,40.065133,Liquor Law Violations
2013-07-30 04:56:00,-75.145641,39.941229,Public Drunkenness
2016-07-14 21:58:00,-75.11801,39.994007,Prostitution
2007-02-23 14:26:00,-75.179883,39.974149,Gambling
2015-08-08 16:46:00,-75.083676,40.016863,Liquor Law Violations
2009-02-03 12:36:00,-75.175188,40.051898,Gambling
2009-09-27 01:04:00,-75.152445,39.956538,Public Drunkenness
2008-06-06 21:46:00,-75.202704,39.965206,Prostitution
2014-02-25 22:25:00,-75.129642,39.987608,Prostitution
2008-05-07 21:29:00,-75.222889,39.968414,Prostitution
2014-04-12 19:42:00,-75.266387,39.97117,Family Abuse
2007-05-25 21:29:00,-75.083455,40.065491,Liquor Law Violations
2014-07-11 19:45:00,-75.131909,39.986348,Public Drunkenness
2013-11-16 19:53:00,-75.240698,39.962002,Public Drunkenness
2012-07-05 23:30:00,-75.160822,39.947714,Prostitution
2012-05-26 21:41:00,-75.087588,40.01259,Prostitution
2006-06-03 01:56:00,-75.143739,39.949943,Public Drunkenness
2016-01-21 17:17:00,-75.078182,40.022416,Public Drunkenness
2015-05-16 00:18:00,-75.23054,39.970496,Liquor Law Violations
2014-11-02 02:25:00,-75.161017,39.946981,Public Drunkenness
2014-04-03 09:58:00,-75.108734,39.998977,Prostitution
2011-03-01 01:38:00,-75.109069,40.011794,Homicide
2014-10-02 22:20:00,-75.222834,39.968333,Prostitution
2015-06-22 12:03:00,-75.122562,39.99148,Prostitution
2008-08-21 19:20:00,-75.161562,39.950532,Public Drunkenness
2012-11-20 23:19:00,-75.239488,39.948923,Prostitution
2013-07-10 00:43:00,-75.147612,39.941475,Public Drunkenness
2013-09-21 20:06:00,-75.108132,39.98546,Liquor Law Violations
2007-02-27 23:25:00,-75.08554,40.014849,Prostitution
2012-05-22 13:32:00,-75.169931,39.992171,Family Abuse
2015-10-03 21:33:00,-75.127384,39.988844,Prostitution
2008-03-19 23:36:00,-75.236865,39.923728,Prostitution
2012-08-03 14:34:00,-75.088753,40.010998,Liquor Law Violations
2006-10-09 17:18:00,-75.145205,39.948578,Public Drunkenness
2015-06-17 10:08:00,-75.226816,39.960688,Family Abuse
2006-10-29 16:50:00,-75.166591,39.904459,Liquor Law Violations
2013-08-17 00:28:00,-75.143689,39.949905,Public Drunkenness
2008-09-28 18:09:00,-75.143729,40.043832,Family Abuse
2013-05-30 22:41:00,-75.185288,39.932918,Homicide
2013-05-30 21:48:00,-75.104232,40.001497,Prostitution
2011-01-11 09:33:00,-75.106447,40.000383,Prostitution
2013-01-02 19:01:00,-75.175685,40.036768,Public Drunkenness
2007-09-19 13:16:00,-75.127384,39.988844,Prostitution
2011-01-29 14:36:00,-75.217107,40.035243,Public Drunkenness
2008-11-01 10:42:00,-75.143613,40.044396,Family Abuse
2008-01-05 21:22:00,-75.127384,39.988844,Prostitution
2015-10-17 00:34:00,-75.165834,39.953754,Family Abuse
2010-01-31 23:00:00,-75.069032,39.999636,Liquor Law Violations
2014-10-30 10:03:00,-75.147655,40.008819,Prostitution
2010-10-16 21:39:00,-75.147379,40.010431,Prostitution
2013-07-15 22:42:00,-75.172943,39.978653,Homicide
2010-12-24 20:51:00,-75.111001,39.997854,Prostitution
